,Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
24009,Zip,73059,OK,Grady County,Minco,2022-02-28,6.6
24010,Zip,73061,OK,Noble County,Morrison,2022-02-28,5.7
24011,Zip,73062,OK,Kiowa County,Mountain View,2022-02-28,3.7
24012,Zip,73063,OK,Logan County,Mulhall,2022-02-28,7.2
24013,Zip,73064,OK,Canadian County,Mustang,2022-02-28,5.2
24014,Zip,73065,OK,McClain County,Newcastle,2022-02-28,6.0
24015,Zip,73067,OK,Grady County,Ninnekah,2022-02-28,6.2
24016,Zip,73068,OK,Cleveland County,Noble,2022-02-28,5.8
24017,Zip,73069,OK,Cleveland County,Norman,2022-02-28,6.1
24018,Zip,73071,OK,Cleveland County,Norman,2022-02-28,5.8
24019,Zip,73072,OK,Cleveland County,Norman,2022-02-28,5.4
24020,Zip,73073,OK,Logan County,Orlando,2022-02-28,4.7
24021,Zip,73074,OK,Garvin County,Paoli,2022-02-28,3.8
24022,Zip,73075,OK,Garvin County,Pauls Valley,2022-02-28,1.2
24023,Zip,73077,OK,Noble County,Perry,2022-02-28,5.6
24024,Zip,73078,OK,Canadian County,Piedmont,2022-02-28,4.9
24025,Zip,73079,OK,Grady County,Pocasset,2022-02-28,7.4
24026,Zip,73080,OK,McClain County,Purcell,2022-02-28,6.4
24027,Zip,73082,OK,Grady County,Rush Springs,2022-02-28,7.1
24028,Zip,73084,OK,Oklahoma County,Oklahoma City,2022-02-28,9.1
24029,Zip,73086,OK,Murray County,Sulphur,2022-02-28,5.4
24030,Zip,73089,OK,Grady County,Tuttle,2022-02-28,6.5
24031,Zip,73090,OK,Canadian County,Union City,2022-02-28,7.0
24032,Zip,73092,OK,Grady County,Verden,2022-02-28,7.1
24033,Zip,73093,OK,McClain County,Goldsby,2022-02-28,6.7
24034,Zip,73095,OK,McClain County,Wayne,2022-02-28,6.7
24035,Zip,73096,OK,Custer County,Weatherford,2022-02-28,5.5
24036,Zip,73098,OK,Garvin County,Wynnewood,2022-02-28,6.8
24037,Zip,73099,OK,Canadian County,Yukon,2022-02-28,5.4
24038,Zip,73102,OK,Oklahoma County,Oklahoma City,2022-02-28,6.7
24039,Zip,73103,OK,Oklahoma County,Oklahoma City,2022-02-28,5.0
24040,Zip,73104,OK,Oklahoma County,Oklahoma City,2022-02-28,4.9
24041,Zip,73105,OK,Oklahoma County,Oklahoma City,2022-02-28,6.3
24042,Zip,73106,OK,Oklahoma County,Oklahoma City,2022-02-28,4.1
24043,Zip,73107,OK,Oklahoma County,Oklahoma City,2022-02-28,6.8
24044,Zip,73108,OK,Oklahoma County,Oklahoma City,2022-02-28,5.2
24045,Zip,73109,OK,Oklahoma County,Oklahoma City,2022-02-28,7.8
24046,Zip,73110,OK,Oklahoma County,Midwest City,2022-02-28,8.8
24047,Zip,73111,OK,Oklahoma County,Oklahoma City,2022-02-28,9.7
24048,Zip,73112,OK,Oklahoma County,Oklahoma City,2022-02-28,6.9
24049,Zip,73114,OK,Oklahoma County,Oklahoma City,2022-02-28,9.9
24050,Zip,73115,OK,Oklahoma County,Del City,2022-02-28,9.5
24051,Zip,73116,OK,Oklahoma County,Oklahoma City,2022-02-28,6.1
24052,Zip,73117,OK,Oklahoma County,Oklahoma City,2022-02-28,10.2
24053,Zip,73118,OK,Oklahoma County,Oklahoma City,2022-02-28,6.2
24054,Zip,73119,OK,Oklahoma County,Oklahoma City,2022-02-28,9.5
24055,Zip,73120,OK,Oklahoma County,Oklahoma City,2022-02-28,6.5
24056,Zip,73121,OK,Oklahoma County,Oklahoma City,2022-02-28,7.9
24057,Zip,73122,OK,Oklahoma County,Warr Acres,2022-02-28,6.7
24058,Zip,73127,OK,Oklahoma County,Oklahoma City,2022-02-28,6.4
24059,Zip,73128,OK,Oklahoma County,Oklahoma City,2022-02-28,5.3
24060,Zip,73129,OK,Oklahoma County,Oklahoma City,2022-02-28,6.1
24061,Zip,73130,OK,Oklahoma County,Midwest City,2022-02-28,6.8
24062,Zip,73131,OK,Oklahoma County,Oklahoma City,2022-02-28,6.1
24063,Zip,73132,OK,Oklahoma County,Oklahoma City,2022-02-28,6.3
24064,Zip,73134,OK,Oklahoma County,Oklahoma City,2022-02-28,5.5
24065,Zip,73135,OK,Oklahoma County,Oklahoma City,2022-02-28,6.7
24066,Zip,73139,OK,Oklahoma County,Oklahoma City,2022-02-28,6.4
24067,Zip,73141,OK,Oklahoma County,Midwest City,2022-02-28,11.2
24068,Zip,73142,OK,Oklahoma County,Oklahoma City,2022-02-28,5.9
24069,Zip,73149,OK,Oklahoma County,Oklahoma City,2022-02-28,6.7
24070,Zip,73150,OK,Oklahoma County,Oklahoma City,2022-02-28,6.3
24071,Zip,73151,OK,Oklahoma County,Oklahoma City,2022-02-28,6.2
24072,Zip,73159,OK,Oklahoma County,Oklahoma City,2022-02-28,7.2
24073,Zip,73160,OK,Cleveland County,Moore,2022-02-28,6.0
24074,Zip,73162,OK,Oklahoma County,Oklahoma City,2022-02-28,6.3
24075,Zip,73165,OK,Oklahoma County,Oklahoma City,2022-02-28,5.6
24076,Zip,73169,OK,Oklahoma County,Oklahoma City,2022-02-28,5.9
24077,Zip,73170,OK,Oklahoma County,Oklahoma City,2022-02-28,5.6
24078,Zip,73173,OK,Oklahoma County,Oklahoma City,2022-02-28,5.4
24079,Zip,73179,OK,Oklahoma County,Oklahoma City,2022-02-28,5.8
24080,Zip,73401,OK,Carter County,Ardmore,2022-02-28,2.2
24081,Zip,73430,OK,Love County,Burneyville,2022-02-28,5.6
24082,Zip,73432,OK,Johnston County,Coleman,2022-02-28,5.1
24083,Zip,73433,OK,Garvin County,Elmore City,2022-02-28,8.0
24084,Zip,73434,OK,Garvin County,Foster,2022-02-28,5.9
24085,Zip,73435,OK,Carter County,Fox,2022-02-28,6.3
24086,Zip,73436,OK,Carter County,Gene Autry,2022-02-28,10.9
24087,Zip,73437,OK,Carter County,Graham,2022-02-28,4.4
24088,Zip,73438,OK,Carter County,Healdton,2022-02-28,8.1
24089,Zip,73439,OK,Marshall County,Kingston,2022-02-28,3.9
24090,Zip,73440,OK,Marshall County,Lebanon,2022-02-28,5.2
24091,Zip,73441,OK,Love County,Leon,2022-02-28,2.9
24092,Zip,73442,OK,Stephens County,Loco,2022-02-28,7.9
24093,Zip,73443,OK,Carter County,Lone Grove,2022-02-28,3.5
24094,Zip,73444,OK,Garvin County,Hennepin,2022-02-28,11.8
24095,Zip,73446,OK,Marshall County,Madill,2022-02-28,5.1
24096,Zip,73447,OK,Johnston County,Mannsville,2022-02-28,8.0
24097,Zip,73448,OK,Love County,Marietta,2022-02-28,4.8
24098,Zip,73449,OK,Bryan County,Mead,2022-02-28,5.6
24099,Zip,73450,OK,Johnston County,Milburn,2022-02-28,5.4
24100,Zip,73453,OK,Love County,Overbrook,2022-02-28,5.4
24101,Zip,73455,OK,Johnston County,Ravia,2022-02-28,7.8
24102,Zip,73456,OK,Jefferson County,Ringling,2022-02-28,6.1
24103,Zip,73458,OK,Carter County,Springer,2022-02-28,7.0
24104,Zip,73459,OK,Love County,Thackerville,2022-02-28,5.6
24105,Zip,73460,OK,Johnston County,Tishomingo,2022-02-28,7.5
24106,Zip,73461,OK,Johnston County,Wapanucka,2022-02-28,5.1
24107,Zip,73463,OK,Carter County,Wilson,2022-02-28,8.2
24108,Zip,73481,OK,Carter County,Ratliff City,2022-02-28,4.0
24109,Zip,73487,OK,Carter County,Tatums,2022-02-28,8.9
24110,Zip,73488,OK,Carter County,Tussy,2022-02-28,4.8
24111,Zip,73491,OK,Stephens County,Velma,2022-02-28,5.9
24112,Zip,73501,OK,Comanche County,Lawton,2022-02-28,5.0
24113,Zip,73505,OK,Comanche County,Lawton,2022-02-28,5.5
24114,Zip,73507,OK,Comanche County,Lawton,2022-02-28,5.0
24115,Zip,73521,OK,Jackson County,Altus,2022-02-28,5.7
24116,Zip,73526,OK,Jackson County,Blair,2022-02-28,5.9
24117,Zip,73527,OK,Comanche County,Cache,2022-02-28,7.0
24118,Zip,73528,OK,Comanche County,Chattanooga,2022-02-28,5.9
24119,Zip,73529,OK,Stephens County,Comanche,2022-02-28,5.3
24120,Zip,73530,OK,Tillman County,Davidson,2022-02-28,2.2
24121,Zip,73531,OK,Cotton County,Devol,2022-02-28,3.7
24122,Zip,73532,OK,Jackson County,East Duke,2022-02-28,5.7
24123,Zip,73533,OK,Stephens County,Duncan,2022-02-28,4.6
24124,Zip,73534,OK,Stephens County,Duncan,2022-02-28,3.5
24125,Zip,73537,OK,Jackson County,Eldorado,2022-02-28,4.8
24126,Zip,73538,OK,Comanche County,Elgin,2022-02-28,5.8
24127,Zip,73539,OK,Jackson County,Elmer,2022-02-28,7.9
24128,Zip,73540,OK,Comanche County,Faxon,2022-02-28,6.0
24129,Zip,73541,OK,Comanche County,Fletcher,2022-02-28,7.4
24130,Zip,73542,OK,Tillman County,Frederick,2022-02-28,5.0
24131,Zip,73543,OK,Comanche County,Geronimo,2022-02-28,5.3
24132,Zip,73544,OK,Harmon County,Gould,2022-02-28,4.9
24133,Zip,73546,OK,Tillman County,Grandfield,2022-02-28,7.0
24134,Zip,73547,OK,Greer County,Granite,2022-02-28,4.4
24135,Zip,73548,OK,Stephens County,Hastings,2022-02-28,5.4
24136,Zip,73549,OK,Jackson County,Headrick,2022-02-28,8.1
24137,Zip,73550,OK,Harmon County,Hollis,2022-02-28,4.9
24138,Zip,73551,OK,Tillman County,Hollister,2022-02-28,5.3
24139,Zip,73552,OK,Comanche County,Indiahoma,2022-02-28,2.5
24140,Zip,73553,OK,Tillman County,Loveland,2022-02-28,7.7
24141,Zip,73554,OK,Greer County,Mangum,2022-02-28,0.3
24142,Zip,73555,OK,Tillman County,Manitou,2022-02-28,4.4
24143,Zip,73556,OK,Jackson County,Martha,2022-02-28,5.9
24144,Zip,73557,OK,Comanche County,Medicine Park,2022-02-28,6.1
24145,Zip,73559,OK,Kiowa County,Mountain Park,2022-02-28,3.9
24146,Zip,73560,OK,Jackson County,Olustee,2022-02-28,6.1
24147,Zip,73562,OK,Cotton County,Randlett,2022-02-28,5.9
24148,Zip,73564,OK,Kiowa County,Roosevelt,2022-02-28,3.8
24149,Zip,73565,OK,Jefferson County,Ryan,2022-02-28,3.9
24150,Zip,73566,OK,Kiowa County,Snyder,2022-02-28,2.3
24151,Zip,73568,OK,Cotton County,Temple,2022-02-28,3.9
24152,Zip,73569,OK,Jefferson County,Terral,2022-02-28,5.0
24153,Zip,73570,OK,Tillman County,Tipton,2022-02-28,5.6
24154,Zip,73572,OK,Cotton County,Walters,2022-02-28,5.1
24155,Zip,73573,OK,Jefferson County,Waurika,2022-02-28,5.9
24156,Zip,73601,OK,Custer County,Clinton,2022-02-28,5.5
24157,Zip,73620,OK,Custer County,Arapaho,2022-02-28,5.4
24158,Zip,73622,OK,Washita County,Bessie,2022-02-28,16.4
24159,Zip,73625,OK,Custer County,Butler,2022-02-28,3.9
24160,Zip,73626,OK,Washita County,Canute,2022-02-28,8.0
24161,Zip,73627,OK,Beckham County,Carter,2022-02-28,3.9
24162,Zip,73632,OK,Washita County,New Cordell,2022-02-28,4.2
24163,Zip,73639,OK,Custer County,Custer City,2022-02-28,4.7
24164,Zip,73641,OK,Washita County,Dill City,2022-02-28,5.3
24165,Zip,73644,OK,Beckham County,Elk City,2022-02-28,3.2
24166,Zip,73645,OK,Beckham County,Erick,2022-02-28,1.9
24167,Zip,73646,OK,Blaine County,Fay,2022-02-28,8.7
24168,Zip,73647,OK,Washita County,Foss,2022-02-28,4.6
24169,Zip,73650,OK,Roger Mills County,Hammon,2022-02-28,7.2
24170,Zip,73651,OK,Kiowa County,Hobart,2022-02-28,4.7
24171,Zip,73654,OK,Dewey County,Leedey,2022-02-28,8.1
24172,Zip,73655,OK,Kiowa County,Lone Wolf,2022-02-28,4.3
24173,Zip,73661,OK,Washita County,Rocky,2022-02-28,6.7
24174,Zip,73662,OK,Beckham County,Sayre,2022-02-28,4.0
24175,Zip,73663,OK,Dewey County,Seiling,2022-02-28,8.7
24176,Zip,73664,OK,Washita County,Sentinel,2022-02-28,6.4
24177,Zip,73666,OK,Roger Mills County,Sweetwater,2022-02-28,2.3
24178,Zip,73668,OK,Beckham County,Texola,2022-02-28,7.4
24179,Zip,73669,OK,Custer County,Thomas,2022-02-28,4.9
24180,Zip,73673,OK,Greer County,Willow,2022-02-28,11.3
24181,Zip,73701,OK,Garfield County,Enid,2022-02-28,5.5
24182,Zip,73703,OK,Garfield County,Enid,2022-02-28,4.7
24183,Zip,73716,OK,Alfalfa County,Aline,2022-02-28,3.9
24184,Zip,73717,OK,Woods County,Alva,2022-02-28,4.8
24185,Zip,73718,OK,Major County,Ames,2022-02-28,4.0
24186,Zip,73720,OK,Kingfisher County,Hennessey,2022-02-28,5.2
24187,Zip,73724,OK,Blaine County,Canton,2022-02-28,6.9
24188,Zip,73726,OK,Alfalfa County,Carmen,2022-02-28,4.3
24189,Zip,73727,OK,Garfield County,Carrier,2022-02-28,6.4
24190,Zip,73729,OK,Major County,Cleo Springs,2022-02-28,4.2
24191,Zip,73730,OK,Garfield County,Covington,2022-02-28,5.7
24192,Zip,73731,OK,Woods County,Dacoma,2022-02-28,7.3
24193,Zip,73733,OK,Garfield County,Douglas,2022-02-28,7.8
24194,Zip,73734,OK,Kingfisher County,Dover,2022-02-28,5.3
24195,Zip,73735,OK,Garfield County,Drummond,2022-02-28,6.4
24196,Zip,73736,OK,Garfield County,Fairmont,2022-02-28,5.9
24197,Zip,73737,OK,Major County,Fairview,2022-02-28,4.2
24198,Zip,73738,OK,Garfield County,Garber,2022-02-28,4.4
24199,Zip,73739,OK,Alfalfa County,Goltry,2022-02-28,3.3
24200,Zip,73742,OK,Kingfisher County,Hennessey,2022-02-28,5.4
24201,Zip,73743,OK,Garfield County,Hillsdale,2022-02-28,5.3
24202,Zip,73744,OK,Blaine County,Hitchcock,2022-02-28,7.4
24203,Zip,73747,OK,Major County,Isabella,2022-02-28,4.5
24204,Zip,73750,OK,Kingfisher County,Kingfisher,2022-02-28,5.4
24205,Zip,73753,OK,Garfield County,Kremlin,2022-02-28,5.0
24206,Zip,73754,OK,Garfield County,Lahoma,2022-02-28,5.2
24207,Zip,73755,OK,Blaine County,Longdale,2022-02-28,4.4
24208,Zip,73756,OK,Kingfisher County,Loyal,2022-02-28,5.0
24209,Zip,73757,OK,Garfield County,Lucien,2022-02-28,4.9
24210,Zip,73758,OK,Grant County,Manchester,2022-02-28,2.9
24211,Zip,73759,OK,Grant County,Medford,2022-02-28,5.6
24212,Zip,73760,OK,Major County,Meno,2022-02-28,5.5
24213,Zip,73761,OK,Grant County,Nash,2022-02-28,4.9
24214,Zip,73762,OK,Kingfisher County,Okarche,2022-02-28,5.6
24215,Zip,73763,OK,Blaine County,Okeene,2022-02-28,6.3
24216,Zip,73764,OK,Kingfisher County,Omega,2022-02-28,5.3
24217,Zip,73766,OK,Grant County,Pond Creek,2022-02-28,5.9
24218,Zip,73768,OK,Major County,Ringwood,2022-02-28,4.7
24219,Zip,73770,OK,Blaine County,Longdale,2022-02-28,4.1
24220,Zip,73771,OK,Grant County,Wakita,2022-02-28,1.7
24221,Zip,73772,OK,Blaine County,Watonga,2022-02-28,6.1
24222,Zip,73773,OK,Garfield County,Waukomis,2022-02-28,4.6
24223,Zip,73801,OK,Woodward County,Woodward,2022-02-28,5.5
24224,Zip,73832,OK,Ellis County,Arnett,2022-02-28,6.4
24225,Zip,73838,OK,Major County,Chester,2022-02-28,1.3
24226,Zip,73840,OK,Ellis County,Fargo,2022-02-28,6.9
24227,Zip,73841,OK,Woodward County,Fort Supply,2022-02-28,6.7
24228,Zip,73842,OK,Woods County,Freedom,2022-02-28,0.1
24229,Zip,73843,OK,Ellis County,Gage,2022-02-28,6.6
24230,Zip,73844,OK,Beaver County,Beaver,2022-02-28,4.5
24231,Zip,73848,OK,Harper County,Laverne,2022-02-28,3.4
24232,Zip,73851,OK,Harper County,May,2022-02-28,3.2
24233,Zip,73852,OK,Woodward County,Mooreland,2022-02-28,4.9
24234,Zip,73853,OK,Woodward County,Mutual,2022-02-28,5.8
24235,Zip,73855,OK,Harper County,Rosston,2022-02-28,5.1
24236,Zip,73857,OK,Woodward County,Sharon,2022-02-28,6.0
24237,Zip,73858,OK,Ellis County,Shattuck,2022-02-28,4.5
24238,Zip,73859,OK,Dewey County,Vici,2022-02-28,4.5
24239,Zip,73860,OK,Woods County,Waynoka,2022-02-28,5.4
24240,Zip,73901,OK,Texas County,Adams,2022-02-28,6.5
24241,Zip,73931,OK,Beaver County,Balko,2022-02-28,2.8
24242,Zip,73932,OK,Beaver County,Beaver,2022-02-28,4.7
24243,Zip,73938,OK,Beaver County,Forgan,2022-02-28,6.0
24244,Zip,73939,OK,Texas County,Goodwell,2022-02-28,7.0
24245,Zip,73942,OK,Texas County,Guymon,2022-02-28,5.6
24246,Zip,73944,OK,Texas County,Hardesty,2022-02-28,4.3
24247,Zip,73945,OK,Texas County,Hooker,2022-02-28,5.9
24248,Zip,73949,OK,Texas County,Texhoma,2022-02-28,7.9
24249,Zip,73950,OK,Beaver County,Turpin,2022-02-28,4.0
24250,Zip,73951,OK,Texas County,Tyrone,2022-02-28,5.6
24251,Zip,73960,OK,Texas County,Texhoma,2022-02-28,3.2
24252,Zip,74001,OK,Osage County,Avant,2022-02-28,3.1
24253,Zip,74002,OK,Osage County,Barnsdall,2022-02-28,4.7
24254,Zip,74003,OK,Washington County,Bartlesville,2022-02-28,4.4
24255,Zip,74006,OK,Washington County,Bartlesville,2022-02-28,5.6
24256,Zip,74008,OK,Tulsa County,Bixby,2022-02-28,4.6
24257,Zip,74010,OK,Creek County,Bristow,2022-02-28,4.4
24258,Zip,74011,OK,Tulsa County,Broken Arrow,2022-02-28,4.5
24259,Zip,74012,OK,Tulsa County,Broken Arrow,2022-02-28,4.5
24260,Zip,74014,OK,Tulsa County,Broken Arrow,2022-02-28,5.4
24261,Zip,74015,OK,Rogers County,Catoosa,2022-02-28,5.1
24262,Zip,74016,OK,Rogers County,Chelsea,2022-02-28,6.4
24263,Zip,74017,OK,Rogers County,Claremore,2022-02-28,6.0
24264,Zip,74019,OK,Rogers County,Claremore,2022-02-28,5.5
24265,Zip,74020,OK,Pawnee County,Cleveland,2022-02-28,5.4
24266,Zip,74021,OK,Tulsa County,Collinsville,2022-02-28,4.9
24267,Zip,74022,OK,Washington County,Copan,2022-02-28,5.1
24268,Zip,74023,OK,Payne County,Cushing,2022-02-28,6.8
24269,Zip,74026,OK,Lincoln County,Davenport,2022-02-28,4.8
24270,Zip,74027,OK,Nowata County,Delaware,2022-02-28,5.6
24271,Zip,74028,OK,Creek County,Depew,2022-02-28,4.6
24272,Zip,74029,OK,Washington County,Dewey,2022-02-28,4.3
24273,Zip,74030,OK,Creek County,Drumright,2022-02-28,5.1
24274,Zip,74032,OK,Payne County,Glencoe,2022-02-28,7.0
24275,Zip,74033,OK,Tulsa County,Glenpool,2022-02-28,5.1
24276,Zip,74034,OK,Pawnee County,Hallett,2022-02-28,6.5
24277,Zip,74035,OK,Osage County,Hominy,2022-02-28,3.3
24278,Zip,74036,OK,Rogers County,Inola,2022-02-28,6.5
24279,Zip,74037,OK,Tulsa County,Jenks,2022-02-28,4.6
24280,Zip,74038,OK,Pawnee County,Jennings,2022-02-28,6.4
24281,Zip,74039,OK,Creek County,Kellyville,2022-02-28,4.2
24282,Zip,74041,OK,Creek County,Kiefer,2022-02-28,5.6
24283,Zip,74042,OK,Nowata County,Lenapah,2022-02-28,7.3
24284,Zip,74044,OK,Creek County,Mannford,2022-02-28,5.2
24285,Zip,74045,OK,Pawnee County,Maramec,2022-02-28,6.2
24286,Zip,74047,OK,Creek County,Mounds,2022-02-28,5.3
24287,Zip,74048,OK,Nowata County,Nowata,2022-02-28,6.1
24288,Zip,74051,OK,Washington County,Ochelata,2022-02-28,7.5
24289,Zip,74052,OK,Creek County,Oilton,2022-02-28,6.6
24290,Zip,74053,OK,Rogers County,Oologah,2022-02-28,5.3
24291,Zip,74054,OK,Osage County,Hominy,2022-02-28,4.6
24292,Zip,74055,OK,Tulsa County,Owasso,2022-02-28,5.0
24293,Zip,74056,OK,Osage County,Pawhuska,2022-02-28,3.3
24294,Zip,74058,OK,Pawnee County,Pawnee,2022-02-28,7.6
24295,Zip,74059,OK,Payne County,Perkins,2022-02-28,6.1
24296,Zip,74060,OK,Osage County,Prue,2022-02-28,4.5
24297,Zip,74061,OK,Washington County,Ramona,2022-02-28,7.1
24298,Zip,74062,OK,Payne County,Ripley,2022-02-28,8.6
24299,Zip,74063,OK,Tulsa County,Sand Springs,2022-02-28,5.2
24300,Zip,74066,OK,Creek County,Sapulpa,2022-02-28,5.7
24301,Zip,74070,OK,Osage County,Skiatook,2022-02-28,5.3
24302,Zip,74072,OK,Nowata County,South Coffeyville,2022-02-28,5.8
24303,Zip,74073,OK,Tulsa County,Sperry,2022-02-28,5.2
24304,Zip,74074,OK,Payne County,Stillwater,2022-02-28,6.1
24305,Zip,74075,OK,Payne County,Stillwater,2022-02-28,6.1
24306,Zip,74079,OK,Lincoln County,Stroud,2022-02-28,5.2
24307,Zip,74080,OK,Rogers County,Talala,2022-02-28,6.8
24308,Zip,74081,OK,Pawnee County,Terlton,2022-02-28,6.8
24309,Zip,74082,OK,Washington County,Vera,2022-02-28,1.5
24310,Zip,74083,OK,Nowata County,Wann,2022-02-28,8.2
24311,Zip,74084,OK,Osage County,Wynona,2022-02-28,1.4
24312,Zip,74085,OK,Payne County,Yale,2022-02-28,6.6
24313,Zip,74103,OK,Tulsa County,Tulsa,2022-02-28,0.7
24314,Zip,74104,OK,Tulsa County,Tulsa,2022-02-28,4.8
24315,Zip,74105,OK,Tulsa County,Tulsa,2022-02-28,4.9
24316,Zip,74106,OK,Tulsa County,Tulsa,2022-02-28,5.3
24317,Zip,74107,OK,Tulsa County,Tulsa,2022-02-28,5.5
24318,Zip,74108,OK,Tulsa County,Tulsa,2022-02-28,8.2
24319,Zip,74110,OK,Tulsa County,Tulsa,2022-02-28,5.8
24320,Zip,74112,OK,Tulsa County,Tulsa,2022-02-28,4.8
24321,Zip,74114,OK,Tulsa County,Tulsa,2022-02-28,4.5
24322,Zip,74115,OK,Tulsa County,Tulsa,2022-02-28,5.7
24323,Zip,74116,OK,Rogers County,Catoosa,2022-02-28,4.6
24324,Zip,74117,OK,Tulsa County,Tulsa,2022-02-28,5.5
24325,Zip,74119,OK,Tulsa County,Tulsa,2022-02-28,3.6
24326,Zip,74120,OK,Tulsa County,Tulsa,2022-02-28,4.3
24327,Zip,74126,OK,Tulsa County,Tulsa,2022-02-28,0.6
24328,Zip,74127,OK,Tulsa County,Tulsa,2022-02-28,6.1
24329,Zip,74128,OK,Tulsa County,Tulsa,2022-02-28,4.4
24330,Zip,74129,OK,Tulsa County,Tulsa,2022-02-28,6.2
24331,Zip,74130,OK,Tulsa County,Turley,2022-02-28,1.4
24332,Zip,74131,OK,Creek County,Sapulpa,2022-02-28,5.5
24333,Zip,74132,OK,Tulsa County,Tulsa,2022-02-28,4.7
24334,Zip,74133,OK,Tulsa County,Tulsa,2022-02-28,4.7
24335,Zip,74134,OK,Tulsa County,Tulsa,2022-02-28,5.0
24336,Zip,74135,OK,Tulsa County,Tulsa,2022-02-28,5.0
24337,Zip,74136,OK,Tulsa County,Tulsa,2022-02-28,5.3
24338,Zip,74137,OK,Tulsa County,Tulsa,2022-02-28,4.7
24339,Zip,74145,OK,Tulsa County,Tulsa,2022-02-28,4.3
24340,Zip,74146,OK,Tulsa County,Tulsa,2022-02-28,4.2
24341,Zip,74301,OK,Craig County,Vinita,2022-02-28,4.1
24342,Zip,74330,OK,Mayes County,Adair,2022-02-28,5.9
24343,Zip,74331,OK,Delaware County,Afton,2022-02-28,5.4
24344,Zip,74332,OK,Mayes County,Big Cabin,2022-02-28,6.1
24345,Zip,74333,OK,Craig County,Bluejacket,2022-02-28,3.0
24346,Zip,74337,OK,Mayes County,Chouteau,2022-02-28,5.6
24347,Zip,74338,OK,Delaware County,Kansas,2022-02-28,6.5
24348,Zip,74339,OK,Ottawa County,Commerce,2022-02-28,5.1
24349,Zip,74340,OK,Mayes County,Disney,2022-02-28,5.6
24350,Zip,74342,OK,Delaware County,Eucha,2022-02-28,6.4
24351,Zip,74343,OK,Ottawa County,Fairland,2022-02-28,6.1
24352,Zip,74344,OK,Delaware County,Grove,2022-02-28,5.5
24353,Zip,74346,OK,Delaware County,Jay,2022-02-28,6.7
24354,Zip,74347,OK,Delaware County,Kansas,2022-02-28,7.4
24355,Zip,74350,OK,Mayes County,Langley,2022-02-28,5.6
24356,Zip,74352,OK,Mayes County,Locust Grove,2022-02-28,6.1
24357,Zip,74354,OK,Ottawa County,Miami,2022-02-28,5.4
24358,Zip,74358,OK,Ottawa County,Miami,2022-02-28,5.5
24359,Zip,74359,OK,Delaware County,Oaks,2022-02-28,3.9
24360,Zip,74361,OK,Mayes County,Pryor,2022-02-28,5.9
24361,Zip,74363,OK,Ottawa County,Quapaw,2022-02-28,4.5
24362,Zip,74364,OK,Delaware County,Rose,2022-02-28,7.3
24363,Zip,74365,OK,Mayes County,Salina,2022-02-28,6.5
24364,Zip,74366,OK,Mayes County,Spavinaw,2022-02-28,7.0
24365,Zip,74367,OK,Mayes County,Strang,2022-02-28,6.7
24366,Zip,74369,OK,Craig County,Welch,2022-02-28,4.7
24367,Zip,74370,OK,Ottawa County,Wyandotte,2022-02-28,6.1
24368,Zip,74401,OK,Muskogee County,Muskogee,2022-02-28,5.6
24369,Zip,74403,OK,Muskogee County,Muskogee,2022-02-28,5.9
24370,Zip,74421,OK,Okmulgee County,Beggs,2022-02-28,6.4
24371,Zip,74422,OK,Muskogee County,Muskogee,2022-02-28,5.0
24372,Zip,74423,OK,Muskogee County,Braggs,2022-02-28,4.8
24373,Zip,74425,OK,Pittsburg County,Canadian,2022-02-28,4.1
24374,Zip,74426,OK,McIntosh County,Checotah,2022-02-28,5.1
24375,Zip,74427,OK,Cherokee County,Cookson,2022-02-28,4.7
24376,Zip,74428,OK,McIntosh County,Council Hill,2022-02-28,5.1
24377,Zip,74429,OK,Wagoner County,Coweta,2022-02-28,5.4
24378,Zip,74430,OK,Pittsburg County,Crowder,2022-02-28,4.7
24379,Zip,74431,OK,Okmulgee County,Dewar,2022-02-28,3.7
24380,Zip,74432,OK,McIntosh County,Eufaula,2022-02-28,4.1
24381,Zip,74434,OK,Muskogee County,Fort Gibson,2022-02-28,5.7
24382,Zip,74435,OK,Sequoyah County,Gore,2022-02-28,3.9
24383,Zip,74436,OK,Muskogee County,Haskell,2022-02-28,5.5
24384,Zip,74437,OK,Okmulgee County,Henryetta,2022-02-28,6.1
24385,Zip,74438,OK,McIntosh County,Checotah,2022-02-28,4.2
24386,Zip,74441,OK,Cherokee County,Hulbert,2022-02-28,6.2
24387,Zip,74442,OK,Pittsburg County,Indianola,2022-02-28,4.6
24388,Zip,74445,OK,Okmulgee County,Morris,2022-02-28,5.6
24389,Zip,74447,OK,Okmulgee County,Okmulgee,2022-02-28,5.2
24390,Zip,74450,OK,Muskogee County,Oktaha,2022-02-28,5.3
24391,Zip,74451,OK,Cherokee County,Pettit,2022-02-28,6.3
24392,Zip,74452,OK,Mayes County,Peggs,2022-02-28,6.7
24393,Zip,74454,OK,Wagoner County,Porter,2022-02-28,5.7
24394,Zip,74455,OK,McIntosh County,Porum,2022-02-28,4.2
24395,Zip,74456,OK,Okmulgee County,Okmulgee,2022-02-28,5.1
24396,Zip,74457,OK,Cherokee County,Scraper,2022-02-28,5.6
24397,Zip,74460,OK,Okmulgee County,Schulter,2022-02-28,7.6
24398,Zip,74462,OK,McIntosh County,Eufaula,2022-02-28,2.9
